Enterprise_id,Label,Registered_capital (Ten thousand Yuan),Province,Enterprise_type,Establishment_Duration (Days),Paid_in_capital (Ten thousand Yuan),Sector,SH_num,MS_num,CL_5years+,CL_5years,CL_4years,CL_3years,CL_2years,CL_1year,Branch_num,Certificate_num_5years+,Certificate_num_5years,Certificate_num_4years,Certificate_num_3years,Certificate_num_2years,Certificate_num_1year,Executee_num_5years+,Executee_num_5years,Executee_num_4years,Executee_num_3years,Executee_num_2years,Executee_num_1year,Overdue_tax_num_3years,Overdue_tax_num_2years,Overdue_tax_num_1year,Administrative_penalty_num_5years,Administrative_penalty_num_4years,Administrative_penalty_num_3years,Administrative_penalty_num_2years,Administrative_penalty_num_1year,Trademark_info_num_5years+,Trademark_info_num_5years,Trademark_info_num_4years,Trademark_info_num_3years,Trademark_info_num_2years,Trademark_info_num_1year,Patent_info_num_5years+,Patent_info_num_5years,Patent_info_num_4years,Patent_info_num_3years,Patent_info_num_2years,Patent_info_num_1year,Work_copyright_info_num_5years+,Work_copyright_info_num_5years,Work_copyright_info_num_4years,Work_copyright_info_num_3years,Work_copyright_info_num_2years,Work_copyright_info_num_1year,Software_copyright_info_num_5years+,Software_copyright_info_num_5years,Software_copyright_info_num_4years,Software_copyright_info_num_3years,Software_copyright_info_num_2years,Software_copyright_info_num_1year,t-1 Basic old-age insurance for urban employees,t-2 Basic old-age insurance for urban employees,t-3 Basic old-age insurance for urban employees,t-1 Unemployment insurance,t-2 Unemployment insurance,t-3 Unemployment insurance,t-1 Basic medical insurance for employees,t-2 Basic medical insurance for employees,t-3 Basic medical insurance for employees,t-1 Employment injury insurance,t-2 Employment injury insurance,t-3 Employment injury insurance,t-1 Birth insurance,t-2 Birth insurance,t-3 Birth insurance,Legal_proceedings_num_5years+,Legal_proceedings_num_5years,Legal_proceedings_num_4years,Legal_proceedings_num_3years,Legal_proceedings_num_2years,Legal_proceedings_num_1year,Filing_information_num_5years+,Filing_information_num_5years,Filing_information_num_4years,Filing_information_num_3years,Filing_information_num_2years,Filing_information_num_1years,Ratepaying_Credit_Grade_A_num
65,0,3800,Anhui,Limited liability company (Natural person investment or holding),535,3800,Construction industry,2,3,0,0,0,0,6,5,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,5000,Anhui,Limited liability company (Natural person investment or holding),1580,2000,Construction industry,2,2,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,8,4,0,8,4,0,8,4,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,4180,Anhui,Limited liability company (sole proprietorship of natural person),2936,5532,Construction industry,1,2,0,0,6,0,0,6,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,11,14,11,11,14,11,11,14,11,11,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
68,0,1200,Anhui,Limited liability company (Natural person investment or holding),2725,1200,Construction industry,3,3,7,0,2,5,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,21,20,0,0,0,24,21,20,24,21,20,24,21,20,0,0,3,5,0,2,0,0,0,2,0,1,1
69,0,5000,Anhui,Limited liability company (Natural person investment or holding),2421,500,Wholesale and retail,2,2,1,0,6,13,6,7,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,18,6,0,18,6,0,18,6,0,18,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),784,0,Construction industry,1,3,0,0,0,0,0,0,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,,7,3,,7,3,,7,3,,7,3,,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,6800,Anhui,Limited liability company (Natural person investment or holding),4555,1815,Construction industry,2,2,3,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,26,10,10,26,10,10,26,10,10,26,10,10,26,10,10,0,0,4,0,0,0,0,1,2,0,0,0,2
72,1,1000,Anhui,Limited liability company (Natural person investment or holding),2525,300,Construction industry,2,2,0,0,5,0,2,0,4,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3396,8,7,3396,8,7,3396,8,7,3396,8,7,3396,0,1,0,3,1,2,0,0,1,1,0,0,0
73,0,1558,Anhui,Limited liability company (Natural person investment or holding),4495,1116.34,"Water conservancy, environment and public facilities management",6,2,8,0,1,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,2,0,0,2,3,4,0,0,0,2,3,4,0,0,0,1,4,0,0,0,0,1,1,2,0
74,0,2000,Anhui,Limited liability company (Natural person investment or holding),2503,1000,Construction industry,2,2,6,6,0,2,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,5,2,2,5,2,2,5,2,2,5,2,0,0,0,0,0,1,0,0,0,0,0,2,0
75,0,3000,Anhui,Limited liability company (Natural person investment or holding),1650,0,Construction industry,2,3,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,20,26,26,20,26,26,20,26,26,20,26,26,20,0,0,0,0,0,2,0,0,0,0,0,0,0
76,1,2000,Anhui,Limited liability company (sole proprietorship of natural person),1755,0,Construction industry,1,3,0,0,1,0,0,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,10,15,15,10,15,15,10,15,15,10,15,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),966,0,Construction industry,1,3,0,0,0,0,6,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,5,0,,5,0,,5,0,,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,1050,Anhui,Limited liability company (Natural person investment or holding),1919,840,Construction industry,3,3,0,0,2,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,11,10,0,11,10,0,11,10,0,11,10,0,0,0,2,1,0,0,0,0,0,1,1,0
79,0,4680,Anhui,Limited liability company (Natural person investment or holding),909,4680,Construction industry,2,3,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,21,14,0,21,14,0,21,14,0,21,14,0,0,0,0,0,1,2,0,0,0,0,0,0,0
80,0,1600,Anhui,Limited liability company (sole proprietorship of natural person),1350,1600,Construction industry,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,5000,Anhui,Limited liability company (Natural person investment or holding),1429,5000,Construction industry,2,3,0,0,3,0,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,9,6,2,9,6,2,9,6,2,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,2000,Anhui,Limited liability company (sole proprietorship of natural person),1807,2000,Construction industry,1,3,0,1,1,1,8,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,4,7,9,4,7,9,4,7,9,4,7,9,0,0,0,0,4,0,0,0,0,0,0,0,0
83,0,5000,Anhui,Limited liability company (Natural person investment or holding),1384,0,Construction industry,3,3,0,0,5,2,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,10,17,10,10,17,10,10,17,10,10,17,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),1951,200,Construction industry,1,2,0,0,0,10,3,2,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,0,0,25,0,0,25,0,0,0,0,2,3,0,0,0,0,1,1,2
85,0,5000,Anhui,Limited liability company (Natural person investment or holding),897,5000,Leasing and business services,2,4,0,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,3,0,8,3,0,8,3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,4120,Anhui,Limited liability company (Natural person investment or holding),4219,1240,Construction industry,2,2,10,0,7,2,2,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,1
87,0,2000,Anhui,Limited liability company (Natural person investment or holding),768,2000,Construction industry,2,3,0,0,0,0,0,2,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,13,0,,13,0,,13,0,,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,1200,Anhui,Other limited liability companies,593,0,Wholesale and retail,2,3,0,0,0,0,0,3,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,2,0,,2,0,,2,0,,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,2426.4,Anhui,Limited liability company (Natural person investment or holding),11659,2429.4,Construction industry,3,2,16,0,2,0,0,0,6,0,0,0,0,0,9,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,30,20,26,30,20,26,30,20,26,30,20,26,30,0,0,0,0,0,34,1,1,0,1,7,10,3
90,0,2000,Anhui,Limited liability company (Natural person investment or holding),1248,0,Construction industry,2,3,0,0,0,1,0,0,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5,1,0,5,1,0,5,1,0,5,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0
91,0,2450,Anhui,Limited liability company (Natural person investment or holding),5927,2400,Wholesale and retail,2,2,0,6,0,11,4,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,0,0,1,3,3,2,0,0,0,4,0,0,0
92,0,1000,Anhui,Limited liability company (Natural person investment or holding),1327,1000,Construction industry,2,2,0,0,2,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,4900,Anhui,Limited liability company (sole proprietorship of natural person),1767,0,Construction industry,1,2,0,2,0,6,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,17,25,24,17,25,24,17,25,24,17,25,24,17,0,0,0,0,1,4,0,0,0,1,1,0,1
94,0,3000,Anhui,Limited liability company (Natural person investment or holding),1153,0,Construction industry,3,4,0,0,0,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,7,2,0,7,2,0,7,2,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
95,0,1100,Anhui,Limited liability company (sole proprietorship of natural person),6448,1100,Construction industry,1,2,9,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1
96,0,5000,Anhui,Limited liability company (Natural person investment or holding),1327,16.3,Construction industry,2,3,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,0,3500,Anhui,Limited liability company (Natural person investment or holding),1468,1000,Construction industry,4,2,0,0,4,0,0,4,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,25,0,27,25,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,1,0
98,0,5000,Anhui,Limited liability company (sole proprietorship of natural person),1144,0,Construction industry,1,2,0,0,0,6,5,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,5200,Anhui,Limited liability company (Natural person investment or holding),3031,600,Construction industry,2,2,3,3,7,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3396,18,20,3396,18,20,3396,18,20,3396,18,20,3396,18,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),1673,300,Construction industry,1,3,0,0,0,11,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,10,13,0,10,13,0,10,13,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,5000,Anhui,Limited liability company (Natural person investment or holding),907,0,Construction industry,2,2,0,0,0,0,3,2,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,3000,Anhui,Limited liability company (sole proprietorship of natural person),1258,0,Construction industry,1,3,0,0,0,0,2,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,13,7,0,13,7,0,13,7,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,8000,Anhui,Limited liability company (sole proprietorship of natural person),2564,0,Construction industry,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,15,25,18,15,25,18,15,25,18,15,25,18,15,0,0,0,0,0,1,0,0,0,0,1,0,1
104,0,5200,Anhui,Limited liability company (Natural person investment or holding),1621,5000,Leasing and business services,2,2,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,7,13,11,7,13,11,7,13,11,7,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),1294,0,Construction industry,1,2,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,3160,Anhui,Limited liability company (Natural person investment or holding),6341,1001,Wholesale and retail,2,2,3,7,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,2,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4
107,0,5000,Anhui,Limited liability company (Natural person investment or holding),2268,5000,Construction industry,2,3,6,2,0,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,20,19,17,20,19,17,20,19,17,20,19,17,20,19,17,0,0,0,0,2,0,0,0,0,0,2,0,1
108,0,5913,Anhui,Limited liability company (Natural person investment or holding),5551,1409.26,Scientific research and technology services,3,3,0,2,1,0,4,1,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,4,13,0,0,0,0,0,1,7,0,0,8,3,6,27,27,19,27,27,19,27,27,19,27,27,19,27,27,19,0,0,0,2,1,2,0,0,0,0,0,0,3
109,0,1800,Anhui,Limited liability company (Natural person investment or holding),6005,1800,Construction industry,2,4,1,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,1500,Anhui,Limited liability company (sole proprietorship of natural person),1276,1500,Construction industry,1,2,0,0,2,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,6000,Anhui,Limited liability company (Natural person investment or holding),1040,0,Construction industry,2,2,0,0,0,2,0,3,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,8,6,,8,6,,8,6,,0,6,,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,5060,Anhui,Limited liability company (Natural person investment or holding),3822,0,Construction industry,2,2,6,7,0,5,2,0,4,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,13,23,22,13,22,22,13,23,22,13,23,22,13,0,3,6,2,3,3,0,2,0,1,2,1,3
113,0,1000,Anhui,Limited liability company (Natural person investment or holding),1812,1000,Construction industry,2,3,0,1,6,5,2,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,20,13,32,20,13,32,20,13,32,20,13,32,20,13,0,0,0,0,0,0,0,0,0,0,0,0,1
114,0,3680,Anhui,Other limited liability companies,3108,100,Construction industry,4,3,10,0,0,6,8,7,,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,174,1,1,174,1,1,174,1,1,174,1,1,174,1,1,0,3,3,1,0,2,1,2,0,0,0,1,0
115,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),1176,50,Wholesale and retail,1,3,0,0,0,0,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,5,0,2,5,0,0,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,1080,Anhui,Limited liability company (sole proprietorship of natural person),1607,1080,Construction industry,1,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,1000,Anhui,Limited liability company (Natural person investment or holding),1037,1000,Construction industry,4,2,0,0,0,0,7,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,800,Anhui,Limited liability company (Natural person investment or holding),2627,600,Construction industry,2,3,6,0,0,7,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,4000,Anhui,Limited liability company (Natural person investment or holding),1990,4000,Construction industry,2,2,0,1,2,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,12,14,12,12,14,12,12,14,12,12,14,12,12,0,0,0,1,0,4,0,0,0,0,0,2,1
120,0,3000,Anhui,Limited liability company (Natural person investment or holding),1769,350,Construction industry,2,3,0,0,5,7,0,4,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,0,10,0,9,10,8,9,0,0,9,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0
121,0,1000,Anhui,Limited liability company (sole proprietorship of natural person),928,1000,Construction industry,1,3,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,,3,10,,3,10,,3,10,,3,10,,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,2000,Anhui,Limited liability company (Natural person investment or holding),673,20,Construction industry,3,3,0,0,0,0,0,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,4000,Anhui,Limited liability company (Natural person investment or holding),773,4040,Construction industry,2,3,0,0,0,3,6,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,2,,1,2,,1,2,,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,5000,Anhui,Limited liability company (Natural person investment or holding),676,0,Construction industry,2,3,0,0,0,0,5,1,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,5,0,,5,0,,5,0,,5,0,,0,0,0,0,0,2,0,0,0,0,0,0,0
125,0,10188,Anhui,Limited liability company (Natural person investment or holding),3263,10188,"Information transmission, software and information technology services",2,2,0,8,0,0,0,4,1,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,7,0,16,48,34,0,48,34,0,48,34,0,48,34,0,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,0,1608,Anhui,Limited liability company (Natural person investment or holding),2707,1608,Construction industry,2,2,1,8,4,2,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,12,14,14,12,14,14,12,14,14,12,14,14,12,0,0,0,0,0,0,0,0,0,0,0,0,2
127,0,1100,Anhui,Limited liability company (sole proprietorship of natural person),1826,3,Construction industry,1,3,0,10,3,0,2,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,10,19,16,10,19,16,10,19,16,10,19,16,10,0,0,0,0,0,0,0,0,0,0,0,0,2
128,0,5050,Anhui,Limited liability company (Natural person investment or holding),1657,0,Construction industry,2,3,0,0,0,8,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,10,1,0,10,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
